state_index,c1e_split,sample_id,source_group,position,replay_ready,missing_replay_fields,replay_packet_path,baseline_action_recoverable,candidate_action_recoverable,teacher_action_recoverable
783,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:784,1,1,1
784,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:785,1,1,1
785,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:786,1,1,1
786,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:787,1,1,1
787,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:788,1,1,1
788,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:789,1,1,1
789,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:790,1,1,1
790,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:791,1,1,1
791,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:792,1,1,1
792,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:793,1,1,1
793,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:794,1,1,1
794,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:795,1,1,1
795,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:796,1,1,1
796,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:797,1,1,1
797,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:798,1,1,1
798,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:799,1,1,1
799,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:800,1,1,1
800,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:801,1,1,1
801,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:802,1,1,1
802,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:803,1,1,1
803,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:804,1,1,1
804,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:805,1,1,1
805,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:806,1,1,1
806,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:807,1,1,1
807,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:808,1,1,1
808,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:809,1,1,1
809,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:810,1,1,1
810,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:811,1,1,1
811,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:812,1,1,1
812,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:813,1,1,1
813,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:814,1,1,1
814,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:815,1,1,1
815,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:816,1,1,1
816,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:817,1,1,1
817,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:818,1,1,1
818,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:819,1,1,1
819,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:820,1,1,1
820,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:821,1,1,1
821,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:822,1,1,1
822,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:823,1,1,1
823,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:824,1,1,1
824,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:825,1,1,1
825,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:826,1,1,1
826,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:827,1,1,1
827,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:828,1,1,1
828,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:829,1,1,1
829,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:830,1,1,1
830,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:831,1,1,1
831,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:832,1,1,1
832,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:833,1,1,1
833,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:834,1,1,1
834,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:835,1,1,1
835,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:836,1,1,1
836,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:837,1,1,1
837,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:838,1,1,1
838,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:839,1,1,1
839,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:840,1,1,1
840,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:841,1,1,1
841,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:842,1,1,1
842,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:843,1,1,1
843,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:844,1,1,1
844,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:845,1,1,1
845,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:846,1,1,1
846,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:847,1,1,1
847,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:848,1,1,1
848,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:849,1,1,1
849,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:850,1,1,1
850,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:851,1,1,1
851,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:852,1,1,1
852,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:853,1,1,1
853,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:854,1,1,1
854,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:855,1,1,1
855,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:856,1,1,1
856,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:857,1,1,1
857,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:858,1,1,1
858,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:859,1,1,1
859,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:860,1,1,1
860,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:861,1,1,1
861,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:862,1,1,1
862,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:863,1,1,1
863,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:864,1,1,1
864,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:865,1,1,1
865,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:866,1,1,1
866,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:867,1,1,1
867,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:868,1,1,1
868,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:869,1,1,1
869,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:870,1,1,1
870,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:871,1,1,1
871,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:872,1,1,1
872,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:873,1,1,1
873,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:874,1,1,1
874,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:875,1,1,1
875,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:876,1,1,1
876,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:877,1,1,1
877,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:878,1,1,1
878,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:879,1,1,1
879,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:880,1,1,1
880,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:881,1,1,1
881,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:882,1,1,1
882,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:883,1,1,1
883,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:884,1,1,1
884,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:885,1,1,1
885,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:886,1,1,1
886,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:887,1,1,1
887,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:888,1,1,1
888,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:889,1,1,1
889,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:890,1,1,1
890,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:891,1,1,1
891,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:892,1,1,1
892,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:893,1,1,1
893,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:894,1,1,1
894,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:895,1,1,1
895,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:896,1,1,1
896,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:897,1,1,1
897,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:898,1,1,1
898,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:899,1,1,1
899,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:900,1,1,1
900,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:901,1,1,1
901,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:902,1,1,1
902,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:903,1,1,1
903,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:904,1,1,1
904,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:905,1,1,1
905,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:906,1,1,1
906,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:907,1,1,1
907,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:908,1,1,1
908,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:909,1,1,1
909,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:910,1,1,1
910,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:911,1,1,1
911,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:912,1,1,1
912,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:913,1,1,1
913,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:914,1,1,1
914,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:915,1,1,1
915,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:916,1,1,1
916,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:917,1,1,1
917,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:918,1,1,1
918,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:919,1,1,1
919,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:920,1,1,1
920,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:921,1,1,1
921,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:922,1,1,1
922,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:923,1,1,1
923,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:924,1,1,1
924,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:925,1,1,1
925,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:926,1,1,1
926,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:927,1,1,1
927,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:928,1,1,1
928,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:929,1,1,1
929,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:930,1,1,1
930,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:931,1,1,1
931,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:932,1,1,1
932,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:933,1,1,1
933,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:934,1,1,1
934,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:935,1,1,1
935,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:936,1,1,1
936,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:937,1,1,1
937,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:938,1,1,1
938,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:939,1,1,1
939,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:940,1,1,1
940,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:941,1,1,1
941,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:942,1,1,1
942,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:943,1,1,1
943,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:944,1,1,1
944,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:945,1,1,1
945,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:946,1,1,1
946,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:947,1,1,1
947,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:948,1,1,1
948,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:949,1,1,1
949,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:950,1,1,1
950,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:951,1,1,1
951,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:952,1,1,1
952,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:953,1,1,1
953,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:954,1,1,1
954,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:955,1,1,1
955,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:956,1,1,1
956,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:957,1,1,1
957,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:958,1,1,1
958,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:959,1,1,1
959,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:960,1,1,1
960,unbiased,0,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:961,1,1,1
961,unbiased,1,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:962,1,1,1
962,unbiased,2,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:963,1,1,1
963,unbiased,3,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:964,1,1,1
964,unbiased,4,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:965,1,1,1
965,unbiased,5,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:966,1,1,1
966,unbiased,6,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:967,1,1,1
967,unbiased,7,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:968,1,1,1
968,unbiased,8,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:969,1,1,1
969,unbiased,9,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:970,1,1,1
970,unbiased,10,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:971,1,1,1
971,unbiased,11,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:972,1,1,1
972,unbiased,12,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:973,1,1,1
973,unbiased,13,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:974,1,1,1
974,unbiased,14,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:975,1,1,1
975,unbiased,15,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:976,1,1,1
976,unbiased,16,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:977,1,1,1
977,unbiased,17,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:978,1,1,1
978,unbiased,18,policy_on_distribution,first,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:979,1,1,1
979,unbiased,19,policy_on_distribution,second,1,,outputs\hu_turn2_stage8_20k_mc512\natural.jsonl:980,1,1,1
